movie_id,title,original_title,overview,release_date,popularity,vote_average,vote_count,genres,poster_path
1369606,เลือก,เลือก,รางวัลชนะเลิศประกวดคลิปวิดีทัศน์ ในระดับจังหวัดยโสธร โรงเรียนมหาชนะชัยวิทยาคม  ความหนักใจของเด็กหนุ่มที่ต้องตัดสินใจในการเลือกคนที่จะมาเป็นผู้นำในห้องเรียน แต่ตัวเลือกที่ว่านั้นเป็นตัวเลือกที่เขาค่อนข้างที่จะหนักใจ,2023-06-28,0.04,0.0,0,หนังชีวิต,https://image.tmdb.org/t/p/w500/aLm7iQyIVqxLENUHuVgHpQE2xrn.jpg
1337622,นครศรีชาด,นครศรีชาด,"""อาร์ม"" กลับมาบ้านต่างจังหวัดหลังจากที่เคยหนีไปเมื่อหลายปีก่อน แต่ปัญหาในอดีตจากทั้งบ้านเกิดและจากกรุงเทพฯ ยังตามติดตัวและเขาก็ไม่อาจหนีจากมันไปได้",2023-07-15,0.042,0.0,0,,https://image.tmdb.org/t/p/w500/3Q68mkQvBkG7VMjkVC4k00VPEn4.jpg
1158294,Monochrome กลิ่นสีเทา,Monochrome กลิ่นสีเทา,,2023-07-25,0.059,0.0,0,,https://image.tmdb.org/t/p/w500/vRiGd1OJOnuDaW3GGyKil6DjOjr.jpg
1112470,เบิร์ด ธงไชย คอนเสิร์ต SINGING BIRD #2/2565 LIFETIME SOUNDTRACK,เบิร์ด ธงไชย คอนเสิร์ต SINGING BIRD #2/2565 LIFETIME SOUNDTRACK,พี่เบิร์ด ธงไชย แมคอินไตย์ ไอดอลรุ่นใหญ่คืนเวที พร้อมโชว์เพลงฮิตจากทุกยุคทุกสมัยในคอนเสิร์ตที่น่าตื่นตาตื่นใจ พ.ศ. 2565,2022-11-10,0.059,0.0,0,ดนตรี,https://image.tmdb.org/t/p/w500/3M7n7U6SXtVw8acosavONm90wea.jpg
1068005,After My Death,After My Death,ภาพยนตร์เกี่ยวกับเด็กหนุ่มคนหนึ่งที่เสียชีวิตไปหลังจากเข้าเรียนมหาลัยได้ไม่นาน ฟุตเทจ เสียง และตัวอักษรของเขาที่ถูกบันทึกไว้ในโลกดิจิตอล ถูกนำมาประกอบร่างขึ้นเพื่อระลึกถึงเพื่อนที่จากไป,2022-11-08,0.03,0.0,0,สารคดี,https://image.tmdb.org/t/p/w500/kTrvI4NLwH5qGO5LRjRdujy9wvw.jpg
1053979,Mysterious Hill,Mysterious Hill,,2022-11-29,0.059,0.0,0,ลึกลับ,https://image.tmdb.org/t/p/w500/jRii5euHFrVDHL9EOC7EXFzVBhL.jpg
875763,Gray,Gray,,2016-02-04,0.041,7.0,1,"หนังชีวิต, หนังรักโรแมนติก",https://image.tmdb.org/t/p/w500/7stCf5iy0lOFXLsZ2mozCDrhclz.jpg
792316,เขาบอกกับผม ... ?,เขาบอกกับผม ... ?,,2017-03-13,0.042,7.0,1,,https://image.tmdb.org/t/p/w500/otcn1ydzzDetFc6DDgJf8OYx86I.jpg
1397614,พยัคฆ์ร้ายไทยถีบ,พยัคฆ์ร้ายไทยถีบ,,1975-06-13,0.057,0.0,0,สงคราม,https://image.tmdb.org/t/p/w500/uaQJY6zO8ERRgvbYbokwdYMoGdu.jpg
1364647,Follow 48 ชอบก็ให้รู้ว่าชอบ,Follow 48 ชอบก็ให้รู้ว่าชอบ,"ปี 2562 เป็นปีที่วง BNK48 สร้างปรากฏการณ์ความนิยมไปทั่วประเทศ ไม่เพียงแต่ในเมืองใหญ่ แต่ยังแพร่หลายไปยังทุกมุมของประเทศ ""Follow 48 ชอบก็ให้รู้ว่าชอบ"" จะพาไปสำรวจการเดินทางของแฟนคลับกลุ่มหนึ่งที่พยายามสร้างพื้นที่ของตัวเองในโลกที่เต็มไปด้วยเสียงหัวเราะ น้ำตา และความมุ่งมั่น สารคดีนี้จะทำให้ผู้ชมรู้สึกถึงพลังของความรักและความศรัทธาที่มีต่อ BNK48 ผ่านมุมมองที่ไม่เคยเห็นมาก่อน  ** ภาพยนตร์สารคดีเรื่องนี้สร้างและลงฉายแบบออนไลน์เมื่อปี พ.ศ. 2562 **",2019-06-15,0.057,0.0,0,สารคดี,https://image.tmdb.org/t/p/w500/muBEHgzxFGAk2KQZe8RPs0fwpEc.jpg
1356314,Ablaze,Ablaze,วัยรุ่นชาย หญิงวัยกลางคน และป้าคนหนึ่ง พบเจอเรื่องราวประหลาดในป่า,2022-07-30,0.057,0.0,0,,https://image.tmdb.org/t/p/w500/gWVSPAJg5pP5YQOH7unM1YHQqiQ.jpg
1335650,Ring,Ring,ของทุกอย่างล้วนมีเจ้าของ ชายหนุ่มเอาขยะไปทิ้งแต่ดันเก็บบางอย่างกลับมาด้วย จนทำให้เขาได้พบกับความสยอง,2020-04-16,0.025,0.0,0,สยองขวัญ,https://image.tmdb.org/t/p/w500/luzvw2iU5BarOpMnAqG3DHfqOOS.jpg
1313930,The Murderer Of Pink Nipples,The Murderer Of Pink Nipples,สกาย สาวพลัสไซส์ ที่อาศัยเมืองสมมุติเล็ก ๆ ในประเทศไทยที่มีเหตุเกิดฆาตกรรมต่อเนื่องโดยเหยื่อจะเป็นหนุ่มหล่อที่มีหัวนมสีชมพู โดยฆาตกรยังคงลอยนวลอยู่ในเมือง สกาย มีความคิดอยากที่จะลดน้ำหนัก เธอเริ่มเข้าฟิตเนส ทำให้เธอได้รู้จักกับ ภูมิ เทรนเนอร์หนุ่มสุดหล่อ และ ไอริน หญิงสาวสวย กระทั่งวันนึง สกาย ได้จ้างภูมิมาเทรนตัวต่อตัวที่บ้านของสกาย แต่สกายไม่รู้เลยว่าภูมิกำลังเป็นเหยื่อรายต่อไปของฆาตกรต่อเนื่องรายนี้อยู่,,0.057,0.0,0,,https://image.tmdb.org/t/p/w500/yso0xZw7ym81aYOTln6jrgavB6P.jpg
732146,สถานีโรแมนติก,สถานีโรแมนติก,,2020-06-20,0.057,0.0,0,,https://image.tmdb.org/t/p/w500/u4MvQYz95MITEWzSucUeBOczCj.jpg
494481,Kapop,Kapop,,2003-05-25,0.057,0.0,0,"หนังรักโรแมนติก, หนังชีวิต, สยองขวัญ",https://image.tmdb.org/t/p/w500/74wY79iZketeSxJ8LzzCGvsRyU9.jpg
398271,บองสรันโอน: คน รัก ผี,บองสรันโอน,ดล (เร แมคโดนัลด์) กราฟิกดีไซเนอร์หนุ่ม ผู้หวนกลับมาเช่าห้องพักห้องเดิมที่เคยอยู่กับแฟนสาวในอดีต หลังกลับมาจากการเรียนต่อต่างประเทศ เขาเป็นคนเงียบขรึม และตั้งใจทำงาน ดล ไม่คิดจะมีใครใหม่อีกเลย แม้จะมีหญิงสาวมาสนใจเขาหลายคน แต่เขายังคงหวังใจอยู่ลึก ๆ ว่า สักวันหนึ่งแฟนสาวจะกลับมา เขายังคงคิดถึงเรื่องราวเก่า ๆ ในห้องเช่าห้องเดิม กระทั่งวันหนึ่งเกิดเรื่องไม่คาดฝันขึ้นภายในห้องพักของเขา บวกกับมีเหตุการณ์ลึกลับหลายอย่างที่กระตุ้นให้เขาฉุกคิดขึ้นว่า ในห้องพักของเขามี ใคร หรือ อะไร อยู่หรือเปล่าที่นอกเหนือไปจากตัวเขาเอง ดังนั้นเขาจึงออกเดินทางค้นหาความจริงที่ประเทศกัมพูชาว่า คนที่เคยพักอยู่ในห้องนั้นคือใคร และเกิดอะไรขึ้นกับเธอ,2015-02-19,0.057,6.0,1,"สยองขวัญ, ลึกลับ",https://image.tmdb.org/t/p/w500/eULEuEsymtLyxWG1LjnPqVPiqPS.jpg
293326,Intransit,Intransit,,2014-09-07,0.04,1.0,1,สารคดี,https://image.tmdb.org/t/p/w500/eMtUWcPZXZmZokO6dhkDJNtsJmd.jpg
1046304,9 วัด สู่สวรรค์,9 วัด สู่สวรรค์,,,0.056,0.0,0,,https://image.tmdb.org/t/p/w500None
250521,Cactus Amnesia,Cactus Amnesia,,2011-05-13,0.056,0.0,0,หนังรักโรแมนติก,https://image.tmdb.org/t/p/w500/coYOsR9K2haaoRgcXX3f5wjaliK.jpg
232368,35 กะรัต,35 กะรัต,กุสุมา ย้ายกลับมาตั้งรกรากที่เมืองไทยอีกครั้ง หลังจากพาครอบครัวหลบหน้าไปอยู่เมืองนอกมานาน เพราะพยายามหนีอดีตที่ไม่อยากจดจำเกี่ยวกับสร้อยเพชร 35 กะรัต ซึ่งมีที่มาลึกลับ หล่อนอยากตั้งต้นชีวิตใหม่กับทนง ลูกชายหัวแก้วหัวแหวน แต่การณ์กลับไม่ง่ายเช่นนั้น เมื่อทนงผู้แสนมุทะลุ ดันไปตกหลุมรักสาวสังคมชั้นสูง ชื่อ ธิดา ซึ่งอายุอานามไล่เลี่ยกับกุสุมา แต่ยิ่งพยายามกีดกันมากเท่าไร กุสุมาก็พบว่าความรักเป็นเรื่องยากที่จะเข้าไปขัดขวางเช่นกัน ความลับที่เธอปกปิดไว้มานานเกี่ยวกับเพชร 35 กะรัตก็กำลังจะได้รับการเปิดเผย,2003-11-02,0.056,5.0,1,"หนังชีวิต, หนังรักโรแมนติก",https://image.tmdb.org/t/p/w500/3aEJAt6PQKtYY9D5cSA601XplTd.jpg
1316964,Chunnibyo,Chunnibyo,ต๊อด ภีม และปอนด์ คือกลุ่มเด็กม.ต้นที่เชื่อว่าพวกเขาจะสามารถเป็นฮีโร่ได้ในซักวัน แต่ด้วยความฝันที่ดู ประหลาดและเพ้อเจ้อ ในสายตาของคนอื่นพวกเขาก็เป็น แค่เด็กเบียวกลุ่มหนึ่งเท่าน้ัน ต๊อดจึงเชื่อว่าหากพวกเขา ตั้งชมรมฮีโร่ในโรงเรียนได้ก็คงจะเป็นที่ยอมรับมากขึ้น แต่ปัญหาอยู่ตรงที่ว่าโรงเรียนไม่ได้ให้ค่ากับชมรมของ พวกเขา ต๊อดจึงต้องหาวิธีการและอาศัยแรงของเพื่อนใน กลุ่มเพื่อตั้งชมรมให้ได้,2022-09-22,0.028,0.0,0,"ตลก, หนังชีวิต",https://image.tmdb.org/t/p/w500/tEPsWGpIPdLxCEo4yDMVwC6ltEh.jpg
